iteration_frequency,error_pattern_change,time_to_completion,self_evaluation_score,external_feedback_quality,task_complexity_level,engagement_depth,confidence_level,knowledge_transfer_success,consistency_score,abstract_signal_strength,response_latency_variability,intentional_error_flag,revisit_rate,vocabulary_expansion_count,feedback_revision_delay,surprise_tolerance_score,exploratory_task_deviation,self_explanation_count,output_compression_ratio,emotional_consistency_score,curiosity_level
20,-0.93,127.13,1,2,5,0.86,0.62,0,0.81,0.73,0.53,1,6,7,1178.87,0.59,0.81,9,0.18,0.86,0.82
4,0.45,55.43,4,3,2,0.76,0.8,0,0.71,0.89,0.35,0,7,19,260.08,0.37,0.69,5,0.24,0.77,0.26
18,-0.08,280.45,1,2,9,0.46,0.23,1,0.82,0.37,0.15,0,10,3,1058.2,0.5,0.3,5,0.38,0.81,0.59
10,0.85,59.96,3,3,2,0.26,0.72,1,0.58,0.4,0.18,0,4,20,609.19,0.94,0.46,0,0.74,0.63,0.22
3,0.59,198.8,5,2,7,0.45,0.26,0,0.57,0.99,0.62,1,8,7,0.0,0.3,0.49,5,0.69,0.53,0.93
18,-0.05,173.02,4,2,6,0.7,0.43,1,0.59,0.75,0.78,0,4,16,283.36,0.6,0.83,4,0.67,0.53,0.74
5,0.36,196.29,3,0,7,0.19,0.32,1,0.81,0.41,0.02,0,6,4,607.55,0.87,0.11,3,0.27,0.69,0.65
20,-0.36,307.61,2,1,10,0.8,0.05,1,0.64,0.02,0.32,1,1,19,903.31,0.56,0.59,10,0.29,0.58,0.91
14,0.18,354.75,5,2,10,0.52,0.27,0,0.7,0.54,0.48,0,8,0,0.0,0.49,0.56,2,0.34,0.62,0.48
14,-0.7,178.61,4,1,6,0.22,0.46,0,0.8,0.53,0.17,0,6,8,247.97,0.92,0.43,5,0.4,0.77,0.53
2,0.26,296.67,5,2,10,0.25,0.34,0,0.65,0.08,0.75,0,8,11,0.0,0.75,0.44,2,0.3,0.72,0.29
14,-0.94,227.07,5,1,8,0.61,0.33,1,0.8,0.62,0.56,1,6,0,0.0,0.74,0.69,7,0.75,0.84,0.25
15,0.98,271.51,4,1,9,0.12,0.15,0,0.52,0.38,0.95,0,1,3,274.08,0.69,0.33,1,0.4,0.49,0.71
18,-0.42,74.6,2,3,2,0.5,0.82,0,0.8,0.55,0.35,0,3,13,862.43,0.71,0.3,2,0.9,0.84,0.18
11,0.26,150.63,3,3,6,0.39,0.54,1,0.47,0.23,0.4,0,7,9,519.61,0.78,0.56,3,0.83,0.5,0.18
5,-0.2,107.27,1,2,3,0.37,0.76,0,0.5,0.76,0.66,0,10,3,1139.2,0.42,0.0,5,0.38,0.51,0.31
13,-0.18,143.05,1,1,7,0.18,0.49,0,0.69,0.14,0.62,0,1,19,1083.85,0.72,0.71,3,0.57,0.63,0.27
10,0.22,14.19,2,3,1,0.5,0.84,0,0.82,0.68,0.95,0,0,19,812.97,0.43,0.55,5,0.88,0.9,0.34
17,0.02,213.41,2,1,7,0.76,0.32,0,0.79,0.46,0.72,1,3,5,930.36,0.57,0.56,10,0.47,0.79,0.6
10,-0.73,114.45,1,0,4,0.92,0.62,0,0.8,0.21,0.46,1,3,19,1170.46,0.68,0.64,6,0.44,0.75,0.95
14,0.0,56.84,1,2,3,0.55,0.71,0,0.87,0.87,0.91,1,3,14,1156.49,0.46,0.55,5,0.72,0.85,0.63
1,0.36,72.08,4,3,1,0.89,0.99,1,0.34,0.86,0.07,0,6,8,293.87,0.8,0.73,4,0.88,0.29,0.4
19,0.29,80.2,5,0,2,0.38,0.89,1,0.42,0.44,0.83,0,0,9,0.0,0.53,0.63,5,0.81,0.45,0.42
11,-0.2,55.26,5,3,1,0.1,1.0,1,0.69,0.43,0.12,1,2,8,0.0,0.44,0.53,9,0.76,0.72,0.27
5,-0.27,46.68,3,1,2,0.26,0.8,0,0.67,0.91,0.8,0,3,8,544.65,0.88,0.82,5,0.1,0.69,0.13
14,0.8,61.21,4,1,2,0.14,0.96,0,0.63,0.76,0.34,0,7,10,218.65,0.36,0.76,5,0.79,0.62,0.22
18,-0.45,102.82,1,1,5,0.28,0.67,1,0.91,0.15,0.29,0,3,11,1226.02,0.45,0.37,5,0.56,0.82,0.46
9,0.89,112.89,2,2,5,0.62,0.58,1,0.77,0.48,0.44,0,4,4,888.49,0.88,0.18,5,0.74,0.72,0.16
4,0.21,103.97,4,2,3,0.65,0.74,1,0.45,0.64,0.03,0,3,18,335.73,0.61,0.62,4,0.3,0.4,0.59
8,-0.27,99.01,5,3,1,0.98,0.77,1,0.89,0.48,0.9,0,5,20,0.0,0.21,0.71,4,0.16,0.88,0.22
16,-0.25,214.59,4,1,6,0.82,0.58,1,0.96,0.87,0.48,0,7,12,333.31,0.36,0.46,0,0.01,1.0,0.68
7,-0.38,206.05,2,1,6,0.57,0.42,1,0.6,0.28,0.78,0,1,20,891.21,0.74,0.53,3,0.2,0.64,0.7
18,0.83,234.33,1,1,8,0.83,0.32,1,0.68,0.74,0.36,0,0,12,1164.78,0.33,0.8,2,0.63,0.71,0.82
2,-0.46,282.78,5,0,9,0.51,0.2,1,0.65,0.97,0.06,0,9,16,100.4,0.73,0.52,2,0.25,0.68,0.61
20,0.72,144.27,2,3,3,0.3,0.81,0,0.9,0.18,0.98,0,4,17,876.28,0.58,0.32,5,0.28,0.85,0.73
2,0.81,87.18,2,2,4,0.22,0.74,1,0.5,0.06,0.23,0,9,18,870.79,0.7,0.57,0,0.48,0.56,0.18
1,-0.36,282.69,1,1,9,0.91,0.19,1,0.78,0.48,0.44,1,7,6,1147.56,0.64,0.3,9,0.1,0.74,0.29
19,-0.03,123.07,5,0,4,0.17,0.51,1,0.41,0.58,0.86,0,1,14,95.61,0.59,0.4,1,0.78,0.39,0.62
20,0.23,254.86,4,0,10,0.45,0.33,1,0.89,0.25,0.41,0,4,15,236.94,0.75,0.55,2,0.63,0.98,0.65
15,0.03,293.8,3,2,9,0.28,0.2,0,0.57,0.87,0.25,0,4,17,536.73,0.29,0.39,5,0.5,0.55,0.35
3,0.95,253.27,2,3,8,0.51,0.39,0,0.7,0.01,0.89,0,8,15,845.23,0.39,0.4,1,0.5,0.67,0.74
13,0.35,75.93,1,3,2,0.52,1.0,1,0.81,0.34,0.69,0,2,6,1256.49,0.53,0.54,1,0.78,0.8,0.62
9,0.0,70.41,3,3,4,0.63,0.75,0,0.79,0.1,0.3,0,9,6,604.61,0.63,0.5,1,0.57,0.77,0.31
5,-0.62,162.15,4,1,6,0.32,0.5,0,0.55,0.85,0.61,0,2,10,265.52,0.67,0.88,3,0.96,0.57,0.16
13,0.56,290.67,3,1,10,0.48,0.11,1,0.69,0.93,0.47,0,4,11,553.4,0.71,0.38,2,0.14,0.53,0.82
10,-0.1,180.21,4,3,6,0.51,0.43,0,0.82,0.76,0.01,0,6,1,316.69,0.9,0.6,2,0.97,0.88,0.67
14,0.53,71.31,1,1,3,0.57,0.78,0,0.55,0.21,0.72,0,4,11,1154.75,0.38,0.77,3,0.02,0.46,0.46
10,0.12,183.69,2,1,7,0.16,0.37,0,0.92,0.62,0.44,0,4,3,947.58,0.24,0.84,1,0.07,0.89,0.72
15,0.88,193.8,5,3,6,0.63,0.36,1,0.5,0.95,0.95,0,10,12,0.0,0.71,0.17,5,0.69,0.5,0.65
7,-0.44,243.6,5,3,8,0.47,0.26,0,0.45,0.06,0.06,0,5,8,0.0,0.66,0.54,3,0.54,0.43,0.33
3,-0.06,224.42,1,2,5,0.21,0.39,0,0.62,0.98,0.73,0,2,4,1184.75,0.51,0.41,4,0.59,0.71,0.23
17,-0.82,163.4,2,2,4,0.77,0.55,1,0.65,0.57,0.76,1,4,17,800.78,0.75,0.54,7,0.53,0.67,0.7
4,0.54,38.97,1,2,1,0.64,0.93,1,0.58,0.96,0.36,0,7,6,1056.64,0.6,0.62,3,0.18,0.62,0.08
14,-0.28,92.26,2,2,4,0.78,0.52,0,0.84,0.26,0.75,0,0,4,906.51,0.61,0.21,3,0.12,0.81,0.22
12,0.61,247.49,1,0,7,0.75,0.33,0,0.85,0.91,0.51,0,0,18,1194.24,0.4,0.86,0,0.44,0.87,0.48
10,0.58,279.83,4,2,9,0.31,0.1,0,0.78,0.57,0.63,0,1,18,309.62,0.85,0.42,4,0.09,0.87,0.29
17,-0.68,38.53,5,0,2,0.87,0.75,0,0.73,0.57,0.47,0,10,6,56.67,0.22,0.27,5,0.75,0.75,0.11
8,-0.07,179.61,2,2,7,0.53,0.41,0,0.7,0.07,0.65,0,5,14,848.84,0.81,0.6,5,0.53,0.62,0.26
0,-0.2,195.65,3,0,7,0.19,0.55,0,0.61,0.62,0.39,0,0,7,640.94,0.5,0.21,1,0.32,0.65,0.39
7,0.17,138.32,3,3,5,0.6,0.73,1,0.49,0.65,0.2,0,9,11,597.33,0.66,0.37,5,0.89,0.62,0.31
4,-0.62,258.5,2,1,10,0.39,0.11,1,0.91,0.31,0.1,0,8,19,810.77,0.63,0.46,0,0.94,1.0,0.61
17,-0.3,111.38,1,2,3,0.88,0.77,0,0.45,0.87,0.93,1,10,6,1196.97,0.31,0.45,6,0.2,0.43,0.59
8,-0.53,243.41,2,2,7,0.19,0.32,0,0.43,0.03,0.88,0,7,3,824.48,0.83,0.32,3,0.83,0.45,0.49
14,0.74,10.0,2,3,1,0.13,1.0,1,0.64,0.05,0.44,0,3,6,841.68,0.25,0.29,4,0.77,0.59,0.26
2,0.94,88.71,5,0,2,0.19,0.84,0,0.73,0.16,0.21,0,7,19,0.0,0.32,0.19,2,0.36,0.75,0.36
6,-0.58,172.11,1,2,7,0.53,0.43,0,0.88,0.48,0.51,0,7,0,1104.33,0.79,0.55,3,0.01,0.89,0.83
3,-0.29,193.25,3,0,7,0.46,0.5,0,0.64,0.43,0.85,0,4,7,560.09,0.43,0.52,0,1.0,0.66,0.65
15,-0.97,139.06,3,2,7,0.37,0.37,1,0.89,0.05,0.85,0,2,18,539.91,0.29,0.89,4,0.01,0.92,0.33
4,0.39,94.09,1,0,3,0.69,0.79,1,0.83,0.6,0.21,0,10,9,1175.54,0.63,0.48,3,0.37,0.93,0.32
13,-0.66,73.24,5,1,3,0.88,0.66,0,0.59,0.74,0.81,0,2,11,0.0,0.19,0.85,0,0.88,0.58,0.57
0,-0.0,125.05,3,3,3,0.4,0.81,1,0.36,0.63,0.91,0,4,19,526.62,0.33,0.34,0,0.32,0.42,0.53
0,0.78,175.96,1,1,6,0.35,0.51,0,0.76,0.91,0.05,0,6,19,1171.46,0.67,0.62,1,0.72,0.76,0.64
3,-0.97,61.54,2,0,3,0.35,0.7,0,0.82,0.42,0.07,0,7,14,845.04,0.34,0.54,4,0.98,0.83,0.14
4,0.71,305.85,1,2,8,0.05,0.39,0,0.72,0.48,0.9,0,4,4,1110.87,0.47,0.39,4,0.32,0.72,0.14
19,0.34,225.64,1,3,6,0.42,0.67,0,0.53,0.49,0.83,1,9,6,1188.54,0.66,0.69,9,0.13,0.56,0.5
4,-0.55,75.21,1,0,3,0.36,0.82,0,0.79,0.72,0.28,1,9,3,1135.08,0.87,0.14,7,0.25,0.82,0.31
9,-0.34,55.46,4,2,3,0.91,0.82,1,0.84,0.76,0.13,1,6,11,299.48,0.53,0.37,9,0.66,0.75,0.57
12,0.26,46.14,2,1,1,0.31,1.0,0,0.69,0.01,0.63,0,3,5,844.24,0.76,0.4,0,0.4,0.63,0.54
15,-0.03,284.41,3,1,10,0.67,0.09,0,0.58,0.63,0.82,0,9,12,607.63,0.73,0.3,1,0.45,0.59,0.25
19,-0.47,218.23,4,0,8,0.22,0.32,1,0.85,0.74,0.66,0,8,10,298.12,0.88,0.45,1,0.34,0.89,0.27
10,0.61,159.63,4,3,5,0.65,0.65,1,0.57,0.66,0.67,0,5,16,263.64,0.68,0.48,2,0.26,0.63,0.4
20,-0.95,224.81,5,1,7,0.57,0.62,0,0.81,0.09,0.98,0,1,3,4.16,0.15,0.56,2,0.55,0.86,0.51
11,-0.39,123.47,4,0,3,0.69,0.78,1,0.55,0.97,0.97,0,2,12,308.75,0.77,0.51,4,0.82,0.63,0.59
4,0.68,90.94,2,0,4,0.62,0.87,1,0.83,0.2,0.74,0,8,19,968.93,0.48,0.19,4,0.78,0.86,0.03
16,-0.91,212.72,5,2,9,0.17,0.18,0,0.83,0.54,0.69,0,8,5,104.28,0.47,0.71,0,0.37,0.83,0.53
20,0.27,131.74,5,1,3,0.14,0.73,0,0.75,0.84,0.75,0,2,17,72.47,0.95,0.32,4,0.94,0.74,0.88
6,-0.44,209.57,4,2,7,0.41,0.32,0,0.69,0.39,0.52,0,6,15,266.07,0.62,0.11,1,0.47,0.71,0.82
0,-0.85,185.47,5,2,5,0.39,0.58,1,0.58,0.21,0.73,0,9,2,0.0,0.39,0.64,3,0.06,0.61,0.25
4,-0.04,125.78,2,1,3,0.68,0.63,1,0.35,0.39,0.16,0,6,12,871.0,0.87,0.61,1,0.59,0.37,0.57
2,-0.55,126.0,3,1,6,0.39,0.45,0,0.87,0.89,0.12,0,9,4,615.3,0.48,0.33,1,0.21,0.83,0.64
10,-0.98,149.46,1,2,5,0.35,0.5,0,0.7,0.52,0.77,0,9,15,1142.63,0.53,0.21,3,0.23,0.63,0.97
3,0.08,187.12,5,3,5,0.73,0.61,1,0.76,0.15,0.88,0,5,8,68.41,0.76,0.48,0,0.95,0.65,0.8
8,-0.77,191.8,4,3,7,0.71,0.26,1,0.68,0.58,0.88,0,7,9,302.62,0.57,0.21,0,0.22,0.68,0.18
19,0.92,10.0,3,1,2,0.76,0.79,1,0.58,0.87,0.66,0,6,13,609.46,0.39,0.19,0,0.06,0.69,0.66
8,0.81,135.47,5,2,5,0.68,0.63,1,0.87,0.42,0.84,1,5,2,6.82,0.61,0.74,10,0.01,0.89,0.69
7,0.17,255.25,2,3,8,0.67,0.41,1,0.64,0.67,0.1,1,7,17,889.47,0.66,0.61,9,0.61,0.7,0.57
19,0.04,205.59,4,0,7,0.32,0.5,0,0.65,0.6,0.59,1,10,3,212.95,0.75,0.47,5,0.58,0.71,0.22
11,0.16,136.11,5,3,4,0.26,0.42,0,0.76,0.82,0.72,0,0,11,0.0,0.81,0.51,3,0.65,0.71,0.27
18,0.73,214.15,1,3,8,0.65,0.25,0,0.89,0.81,0.63,1,6,0,1123.51,0.57,0.53,6,0.22,0.94,0.3
20,0.89,20.07,1,2,1,0.44,0.95,0,0.77,0.92,0.8,1,7,8,1100.24,0.79,0.4,10,0.36,0.76,0.35
11,0.95,195.53,2,2,6,0.69,0.3,1,0.86,0.45,0.05,0,7,20,894.47,0.62,0.79,1,0.26,0.88,0.63
17,0.54,119.98,5,2,4,0.89,0.73,1,0.67,0.74,0.75,1,2,15,30.92,0.71,0.35,7,0.86,0.66,0.97
19,0.08,181.36,2,2,6,0.47,0.47,0,0.59,0.83,0.1,0,1,20,870.93,0.67,0.76,4,0.41,0.61,0.14
20,-0.63,253.46,4,1,8,0.9,0.25,0,0.92,0.26,0.71,1,5,10,240.21,0.41,0.41,7,0.81,0.83,0.2
5,-0.35,132.17,1,1,3,0.49,0.74,1,0.33,0.58,0.91,0,10,17,1143.16,0.42,0.7,4,0.3,0.32,0.51
5,-0.2,264.94,1,1,9,0.72,0.15,1,0.5,0.09,0.71,0,10,12,1121.64,0.3,0.53,1,0.85,0.51,0.34
17,-0.29,219.33,2,3,6,0.55,0.58,1,0.54,0.1,0.96,1,4,19,918.34,0.74,0.45,5,0.57,0.53,0.49
7,-0.11,212.03,1,1,6,0.32,0.57,1,0.52,0.55,0.67,0,4,0,1230.41,0.97,0.21,5,0.49,0.54,0.62
7,0.75,120.07,4,1,4,0.62,0.56,1,0.85,0.15,0.3,0,0,19,205.72,0.6,0.66,3,0.48,0.81,0.02
17,0.1,208.55,5,1,7,0.57,0.42,0,0.58,0.41,0.85,0,9,12,0.0,0.45,0.34,3,0.63,0.57,0.39
11,0.61,164.82,3,3,5,0.44,0.67,1,0.87,0.37,0.9,0,3,10,603.9,0.62,0.47,0,0.54,0.87,0.57
10,0.72,79.19,2,1,3,0.5,0.56,1,0.7,0.1,0.92,0,8,15,744.01,0.92,0.68,0,0.54,0.65,0.77
7,0.44,353.6,5,1,10,0.32,0.23,0,0.32,0.47,0.57,1,0,14,0.0,0.6,0.46,8,0.62,0.35,0.24
13,-0.87,322.19,2,0,10,0.48,0.02,0,0.81,0.56,0.56,1,0,11,894.95,0.57,0.65,10,0.48,0.79,0.76
2,0.36,82.48,1,2,3,0.69,0.75,0,0.71,0.57,0.95,0,0,19,1206.78,0.86,0.68,5,0.49,0.73,0.24
12,-0.57,123.28,4,2,3,0.8,0.64,1,0.59,0.54,0.67,1,5,7,242.81,0.82,0.74,9,0.57,0.61,0.75
4,0.53,202.06,5,2,7,0.34,0.32,1,0.82,0.86,0.97,0,0,11,24.48,0.77,0.68,0,0.59,0.88,0.39
2,0.06,289.54,2,1,10,0.86,0.18,1,0.66,0.25,0.6,0,2,5,771.26,0.83,0.78,3,0.03,0.7,0.5
10,-0.82,40.01,4,3,2,0.4,0.77,0,0.78,0.8,0.38,0,7,4,259.43,0.61,0.22,1,0.85,0.81,0.56
9,-0.29,67.18,4,2,2,0.77,0.75,0,0.75,0.5,0.18,0,6,6,265.51,0.75,0.65,5,0.23,0.71,0.73
10,-0.1,111.18,1,2,2,0.53,0.84,0,0.89,0.02,0.61,0,8,1,1220.99,0.74,0.33,0,0.68,0.86,0.5
0,0.93,108.58,5,0,3,0.71,0.75,0,0.85,0.0,0.38,1,0,18,0.2,0.51,0.38,5,0.56,0.95,0.85
6,0.27,19.64,4,1,3,0.1,0.72,0,0.98,0.54,0.98,1,1,4,289.19,0.56,0.61,9,0.6,1.0,0.86
14,0.41,133.86,2,1,3,0.24,0.77,0,0.88,0.81,0.45,0,9,1,874.16,0.78,0.43,0,0.94,0.94,0.66
9,-0.78,136.21,2,1,5,0.52,0.66,1,0.4,0.9,0.5,0,9,4,861.88,0.77,0.4,2,1.0,0.39,0.51
17,0.66,237.05,4,0,8,0.51,0.38,1,0.51,0.67,0.07,0,3,11,229.75,0.9,0.49,3,0.14,0.54,0.53
12,-0.92,92.31,1,3,4,0.4,0.82,1,0.86,0.81,0.91,1,9,3,1146.73,0.88,0.48,5,0.85,0.95,0.54
16,0.13,261.28,5,3,6,0.75,0.74,1,0.83,0.76,0.64,0,4,10,8.52,0.62,0.66,1,0.14,0.94,0.57
20,-0.15,181.07,4,3,5,0.38,0.41,1,0.83,0.08,0.02,0,1,10,426.22,0.72,0.36,4,0.56,0.87,0.94
9,-0.0,209.93,3,0,7,0.77,0.24,0,0.97,0.53,0.04,0,1,9,534.03,0.28,0.42,5,0.89,0.86,0.56
17,-0.65,251.42,3,0,10,0.6,0.19,0,0.9,0.53,0.05,0,4,12,611.88,0.54,0.6,4,0.19,0.91,0.23
13,0.48,55.56,5,1,1,0.82,0.83,0,0.84,0.51,0.68,1,0,6,148.06,0.67,0.29,6,0.1,0.87,0.64
10,-0.85,166.5,2,3,4,0.72,0.64,1,0.58,0.21,0.64,0,0,1,870.52,0.64,0.26,1,0.92,0.66,0.4
9,-0.99,34.32,2,2,2,0.57,0.98,0,0.63,0.98,0.99,0,3,11,977.32,0.63,0.54,3,0.92,0.6,0.4
4,-0.72,39.1,2,2,1,0.08,0.91,0,0.67,0.88,0.42,0,9,20,913.72,0.25,0.46,5,0.31,0.72,0.18
13,0.38,142.39,4,3,5,0.78,0.53,0,0.8,0.38,0.84,0,3,15,222.04,0.63,0.69,0,0.25,0.79,0.95
1,0.39,168.45,4,1,7,0.55,0.4,0,0.78,0.66,0.22,1,10,3,254.98,0.33,0.72,8,0.12,0.75,0.77
5,0.07,46.48,2,2,2,0.3,0.84,0,0.96,0.96,0.72,0,6,9,901.61,0.79,0.88,2,0.54,0.95,0.77
8,-0.78,309.76,1,3,10,0.44,0.16,1,0.86,0.82,0.88,0,1,17,1180.11,0.74,0.16,1,0.85,0.86,0.63
16,0.99,76.97,4,3,3,0.37,0.64,1,0.5,0.11,0.23,0,6,5,327.13,0.16,0.85,5,0.08,0.44,0.61
7,-0.13,10.0,3,3,2,0.57,0.93,1,0.53,0.74,0.44,0,0,16,568.73,0.78,0.78,1,0.77,0.62,0.5
10,-0.91,117.96,1,1,4,0.46,0.78,0,0.74,0.34,0.95,1,2,11,1150.5,0.38,0.67,10,0.46,0.71,0.15
12,-0.24,64.69,3,0,1,0.52,0.99,1,0.9,0.23,0.63,0,5,14,589.47,0.51,0.32,3,0.03,0.98,0.43
7,0.2,142.93,3,1,2,0.47,0.88,0,0.77,0.14,0.96,0,0,3,586.64,0.73,0.56,3,0.68,0.81,0.58
17,-0.97,298.55,2,2,9,0.82,0.3,0,0.9,0.37,0.14,0,1,7,832.65,0.3,0.85,0,0.01,0.87,0.85
1,0.63,286.93,5,0,10,0.52,0.32,1,0.96,0.86,0.76,0,0,18,49.72,0.92,0.54,0,0.55,0.89,0.42
18,0.29,251.53,3,3,8,0.68,0.44,1,0.69,0.45,0.75,0,10,15,583.42,0.55,0.65,2,0.61,0.74,0.77
15,0.84,188.99,2,3,8,0.84,0.34,1,0.78,0.54,0.36,1,2,9,818.12,0.53,0.53,6,0.64,0.79,0.26
8,0.76,239.97,3,0,7,0.24,0.37,0,0.89,0.43,0.3,1,0,14,514.98,0.26,0.35,9,0.41,0.9,0.48
12,-0.75,115.16,3,1,4,0.45,0.63,0,0.51,0.94,0.42,0,6,14,569.21,0.6,0.16,3,0.73,0.45,0.68
14,-0.27,206.01,3,3,7,0.72,0.31,1,0.55,0.13,0.53,0,3,6,614.67,0.49,0.51,4,0.71,0.56,0.69
19,-0.27,114.31,4,3,4,0.7,0.91,1,0.69,0.37,0.31,0,6,4,269.7,0.97,0.39,4,0.47,0.68,0.44
9,0.81,194.81,5,3,8,0.4,0.4,0,0.84,0.05,0.22,0,8,5,0.0,0.24,0.67,4,0.66,0.88,0.37
5,0.89,207.47,1,1,7,0.92,0.46,0,0.65,0.39,0.67,0,4,18,1074.5,0.53,0.86,5,0.77,0.61,0.59
18,0.56,310.36,2,1,7,0.78,0.49,0,0.68,0.41,0.47,0,2,15,819.11,0.55,0.63,4,0.32,0.64,0.12
20,0.75,258.25,1,0,9,0.4,0.21,0,0.69,0.09,0.01,1,0,10,1118.45,0.52,0.42,7,0.85,0.65,0.22
6,0.49,167.19,2,2,6,0.72,0.63,1,0.7,0.84,0.36,0,5,18,852.39,0.83,0.76,3,0.9,0.72,0.39
10,0.41,223.44,3,2,8,0.52,0.38,0,0.46,0.1,0.56,1,2,5,575.14,0.59,0.58,9,0.42,0.52,0.37
13,-0.68,267.34,5,3,10,0.62,0.17,1,0.95,0.7,0.28,0,3,3,17.1,0.59,0.33,1,0.66,0.96,0.52
3,0.51,207.02,2,3,8,0.73,0.34,1,0.9,0.47,0.48,0,0,18,864.7,0.46,0.4,2,0.69,0.85,0.3
18,0.14,240.53,4,0,8,0.78,0.42,1,0.93,0.97,0.95,0,9,11,306.49,0.82,0.8,0,0.89,0.91,0.45
2,-0.65,135.16,5,2,6,0.75,0.38,1,0.79,0.68,0.92,0,1,6,0.0,0.79,0.2,2,0.96,0.83,0.14
2,-0.29,119.74,4,0,5,0.67,0.45,1,0.76,0.62,0.59,1,2,11,255.16,0.88,0.14,6,0.85,0.77,0.61
8,0.96,278.68,1,3,9,0.2,0.27,1,0.59,0.32,0.17,0,10,7,1187.69,0.48,0.57,2,0.7,0.63,0.28
13,-0.32,229.45,3,3,8,0.25,0.32,0,0.73,0.66,0.33,0,0,4,571.87,0.44,0.47,4,0.87,0.68,0.5
18,-0.96,10.0,4,1,1,0.18,1.0,0,0.93,0.9,0.38,0,0,8,191.78,0.62,0.7,2,0.7,0.97,0.52
16,0.71,206.38,4,3,6,0.71,0.4,1,0.49,0.71,0.13,0,5,8,243.16,0.67,0.64,3,0.55,0.41,0.15
8,-0.83,124.45,4,0,5,0.63,0.44,1,0.56,0.81,0.91,0,8,3,274.07,0.94,0.46,1,0.02,0.59,0.31
7,-0.85,98.12,3,0,2,0.66,0.87,1,0.33,0.15,0.8,0,1,2,552.69,0.87,0.24,0,0.01,0.33,0.74
19,-0.86,194.98,5,3,6,0.33,0.55,0,0.77,0.63,0.33,0,10,3,2.59,0.81,0.94,0,0.61,0.67,0.63
6,0.84,72.54,1,1,3,0.34,0.83,1,0.5,0.09,0.95,0,0,13,1113.77,0.61,0.72,1,0.79,0.5,0.28
1,0.43,143.54,4,2,4,0.56,0.67,1,0.52,0.63,0.19,0,3,15,335.65,0.34,0.29,1,0.61,0.47,0.54
9,0.46,216.4,5,0,8,0.54,0.35,1,0.68,0.44,0.51,0,1,5,46.21,0.68,0.49,2,0.97,0.64,0.46
17,0.15,100.09,2,0,3,0.31,0.76,0,0.67,0.7,0.08,0,2,10,909.22,0.47,0.57,1,0.76,0.6,0.86
12,0.27,117.32,5,2,3,0.53,0.78,1,0.77,0.6,0.51,0,4,6,12.28,0.64,0.53,2,0.43,0.72,0.72
16,-0.99,114.62,3,2,4,0.29,0.47,1,0.83,0.75,0.06,1,1,15,622.48,0.61,0.52,10,0.34,0.9,0.59
19,0.51,53.49,4,0,1,0.84,0.76,1,0.29,0.67,0.9,1,7,0,183.88,0.82,0.23,10,0.98,0.29,0.52
10,0.18,56.75,3,0,2,0.29,0.83,0,0.67,0.57,0.73,0,5,14,646.72,0.52,0.36,3,0.36,0.68,0.42
15,-0.4,139.81,4,2,6,0.4,0.58,0,0.44,0.55,0.74,0,3,18,258.6,0.39,0.64,5,0.17,0.45,0.74
13,-0.07,165.09,4,2,6,0.69,0.49,1,0.8,0.92,0.85,0,6,14,301.16,0.89,0.57,3,0.87,0.83,0.41
4,-0.72,248.06,4,3,8,0.17,0.28,0,0.77,0.95,0.87,0,5,12,154.66,0.64,0.61,5,0.99,0.84,0.71
12,-0.27,39.38,4,1,3,0.18,0.68,0,0.87,0.15,0.95,1,3,3,279.03,0.48,0.47,8,0.02,0.83,0.8
8,-0.33,89.35,1,3,3,0.45,0.7,0,0.88,0.39,0.3,0,8,8,1095.62,0.71,0.87,3,0.23,0.88,0.92
15,-0.13,315.15,2,3,10,0.58,0.2,0,0.49,0.97,0.06,0,1,2,886.41,0.59,0.33,5,0.95,0.44,0.68
19,-0.42,228.38,2,3,8,0.52,0.4,1,0.72,0.8,0.42,0,0,9,956.15,0.73,0.48,2,0.63,0.8,0.12
19,-0.14,111.53,1,1,5,0.37,0.56,0,0.62,0.53,0.34,1,5,4,1095.71,0.4,0.27,8,0.37,0.63,0.5
0,-0.11,59.62,4,1,2,0.38,0.87,0,0.9,0.21,0.33,0,3,10,291.18,0.44,0.32,3,0.63,0.97,0.79
17,-0.32,146.21,3,1,5,0.76,0.75,1,0.36,0.9,0.97,0,10,18,560.76,0.95,0.48,1,0.97,0.39,0.34
19,-0.53,327.18,2,3,10,0.15,0.22,1,0.66,0.56,0.89,0,5,16,767.78,0.35,0.49,3,0.88,0.59,0.17
19,-0.36,78.49,5,3,3,0.55,0.63,0,0.91,0.46,0.9,0,4,2,0.0,0.53,0.65,1,0.45,0.91,0.78
4,-0.27,204.11,1,3,5,0.53,0.53,1,0.64,0.25,0.63,0,5,11,1143.39,0.18,0.67,3,0.82,0.72,0.83
4,0.57,245.73,3,3,9,0.48,0.16,0,0.8,0.99,0.6,0,8,6,525.85,0.95,0.46,5,0.82,0.85,0.35
19,0.21,113.72,3,0,4,0.37,0.57,1,0.82,0.74,0.19,0,8,9,550.77,0.77,0.3,3,0.25,0.75,0.63
0,-0.4,205.5,2,1,7,0.49,0.48,0,0.66,0.3,0.03,0,10,13,925.37,0.37,0.82,3,0.08,0.65,0.58
14,0.25,97.68,5,1,3,0.43,0.69,1,0.56,0.59,0.76,0,1,8,0.0,0.84,0.47,1,0.46,0.58,0.46
